ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckifhtbnp00143a68ml0ug4vo,ckifh24r627i20rc68arv93ib,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F411c787f-3b9e-8539-45fc-48214d7654ce-Y47.JPG?Expires=1608614264623&KeyName=labelbox-assets-key-1&Signature=hD290KbeYKi0yb6yBimDGcNP12M,"{""objects"":[{""featureId"":""ckifht9vq00v40yam27jm9kcb"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifht9vq00v40yam27jm9kcb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402278000,1607402336000,5.277,Y47.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhtbnp00143a68ml0ug4vo
ckifhtm3c00153a689n62414h,ckifh24r727lm0rc6e4pchvza,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F1f0e2dc6-e24c-c83c-87bf-7b742e6b0f9c-Y90.jpg?Expires=1608614264624&KeyName=labelbox-assets-key-1&Signature=IGAvIrFe8NPU951Oo5q1mZPLIMg,"{""objects"":[{""featureId"":""ckifhtk2b04hi0y930zk08mhy"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhtk2b04hi0y930zk08mhy?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402292000,1607402336458,7.159,Y90.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhtm3c00153a689n62414h
ckifhubev00163a682nx6knmb,ckifh24r927p60rc62pwb99b4,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F6b8105c5-0770-31c6-d890-d8e5b7146bf7-Y155.JPG?Expires=1608614264624&KeyName=labelbox-assets-key-1&Signature=5oEHlHuLEUBgXXjQTcCufw2GTgk,"{""objects"":[{""featureId"":""ckifhua8a048l0ycoegek4v3v"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhua8a048l0ycoegek4v3v?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402324000,1607402339036,20.14,Y155.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhubev00163a682nx6knmb
ckifhuqnx00173a68r6p1hp6p,ckifh24r927sq0rc6a8qj8kz1,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F90a556dd-3fa3-a75f-1dc7-e1b7846fb86d-Y245.jpg?Expires=1608614264624&KeyName=labelbox-assets-key-1&Signature=8T1x8MQSzvXzx0wYAhHZeAP2KTg,"{""objects"":[{""featureId"":""ckifhup3p04b80ycoe5bif5uw"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhup3p04b80ycoe5bif5uw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402345000,1607402469498,6.364,Y245.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhuqnx00173a68r6p1hp6p
ckifhv13n00183a68hxlnt9ii,ckifh24r527eu0rc64318dvk6,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F46fcbc98-a81d-abfc-9ce7-cb2986600d65-Y17.jpg?Expires=1608614264625&KeyName=labelbox-assets-key-1&Signature=zprt0qqnTP9fGZ1WkUgZ5CES4eE,"{""objects"":[{""featureId"":""ckifhv01404dd0ycoh7lxbnrf"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhv01404dd0ycoh7lxbnrf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402357000,1607402471000,5.244,Y17.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhv13n00183a68hxlnt9ii
ckifhva5p00193a68jcvy2smy,ckifh24r627ie0rc6bg9w1p2e,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F10704b52-6fc3-823c-bc50-e008136d2190-Y51.jpg?Expires=1608614264625&KeyName=labelbox-assets-key-1&Signature=mpYtGjOWOAjt9tR8y2aQXMDKMzQ,"{""objects"":[{""featureId"":""ckifhv8bb04ek0yap96w21zu7"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhv8bb04ek0yap96w21zu7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402370000,1607402472146,5.935,Y51.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhva5p00193a68jcvy2smy
ckifhvr0l001a3a683a1lx9c3,ckifh24r727ly0rc6hgaq6mev,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F687b8298-067f-0525-fb20-df9d99ee9976-Y92.png?Expires=1608614264626&KeyName=labelbox-assets-key-1&Signature=xffHMAxFVsuDMv_BprzSgCLp61I,"{""objects"":[{""featureId"":""ckifhvpoz04i70yapblzhdctn"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhvpoz04i70yapblzhdctn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402391000,1607402474392,20.117,Y92.png,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhvr0l001a3a683a1lx9c3
ckifhwt0m001b3a68n4ogereb,ckifh24r927pi0rc63ewxhphq,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F3d5a418b-eaab-5e87-e79a-17dff1331dea-Y158.JPG?Expires=1608614264626&KeyName=labelbox-assets-key-1&Signature=0GE6HUuTyyeTulWj6o3_S23vPdM,"{""objects"":[{""featureId"":""ckifhwhk104y50y93hi1wh05e"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhwhk104y50y93hi1wh05e?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""},{""featureId"":""ckifhwp3u04zo0y9351qua69s"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhwp3u04zo0y9351qua69s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402441000,1607402480000,48.637,Y158.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhwt0m001b3a68n4ogereb
ckifhycsh001c3a6860gthm8m,ckifh24ra27t20rc64k7h8w2y,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F443d2eca-09ed-f194-1b38-73b824150191-Y248.JPG?Expires=1608614264627&KeyName=labelbox-assets-key-1&Signature=1ZRY_jB7olxVDyFIZfA42aPyQuE,"{""objects"":[{""featureId"":""ckifhxtwa03ut0ybmhz0h1ok4"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhxtwa03ut0ybmhz0h1ok4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402514000,1607402579097,99.85300000000001,Y248.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhycsh001c3a6860gthm8m
ckifhyoda001d3a683j08aegi,ckifh24r527f60rc6bfap2zws,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F0149695e-851e-a9f5-f2b1-4529c3163b9b-Y20.jpg?Expires=1608614264628&KeyName=labelbox-assets-key-1&Signature=qVZMAcJ2Vjl_TEfJk6nxAqDcZg8,"{""objects"":[{""featureId"":""ckifhymky04zk0yapbj4jg7yj"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhymky04zk0yapbj4jg7yj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402528000,1607402581079,7.51,Y20.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhyoda001d3a683j08aegi
ckifhyxzj001e3a68fqfd82gi,ckifh24r627iq0rc6a2826o7y,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Ff30a0e98-97ee-e81c-8668-583406adde1f-Y54.jpg?Expires=1608614264628&KeyName=labelbox-assets-key-1&Signature=vSO20p7fPll7oLaFkCSwgv9-KMM,"{""objects"":[{""featureId"":""ckifhywnj052a0yco3spu33kv"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhywnj052a0yco3spu33kv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402540000,1607402582296,11.841,Y54.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhyxzj001e3a68fqfd82gi
ckifhz9yj001f3a68t91ca2gg,ckifh24r727ma0rc66ivp1tmj,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F7446cc51-f464-8824-492a-a034b2fa9e41-Y97.JPG?Expires=1608614264629&KeyName=labelbox-assets-key-1&Signature=DUz-baQitWGXoh-kt5IVB7ovdPM,"{""objects"":[{""featureId"":""ckifhz8o805fl0y93ec4ugbbz"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhz8o805fl0y93ec4ugbbz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402575000,1607402704000,5.492,Y97.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhz9yj001f3a68t91ca2gg
ckifi03c4001g3a68d6dy64om,ckifh24r927pu0rc6034d17yw,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F761be1bf-ab41-3de8-6b4e-2b2abc0b430a-Y161.JPG?Expires=1608614264629&KeyName=labelbox-assets-key-1&Signature=Q_lhe3Mhjt77EV8obTggZHju0Hg,"{""objects"":[{""featureId"":""ckifi027y059f0yap4ptzavrv"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi027y059f0yap4ptzavrv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402608000,1607402707255,6.022,Y161.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi03c4001g3a68d6dy64om
ckifi3epp001h3a68ts372snc,ckifh24ra27te0rc66b9dhtj9,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F31546a65-092e-81f8-c0d0-e7442eee9be2-Y251.JPG?Expires=1608614264629&KeyName=labelbox-assets-key-1&Signature=-GwQlaRoiQCnQ008nYH1-SkOL4I,{},anniejoshi2000@gmail.com,Brain Tumor,1607402750000,1607402750000,60.999,Y251.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi3epp001h3a68ts372snc
ckifi3oew001i3a68nc4naas4,ckifh24r527fi0rc6110658hp,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F11a4bbbd-90b6-6a1c-65d3-c9458bd2c91b-Y23.JPG?Expires=1608614264630&KeyName=labelbox-assets-key-1&Signature=08LDUcG59n7eS7qqovsLHgWek0M,"{""objects"":[{""featureId"":""ckifi3n3l04vp0ybmemvsdntd"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi3n3l04vp0ybmemvsdntd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402761000,1607402821000,5.101,Y23.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi3oew001i3a68nc4naas4
ckifi3yl9001j3a68yen22ne7,ckifh24r627j20rc67b1o5u58,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F3714d5ea-a255-e650-8895-5134a291925e-Y58.JPG?Expires=1608614264630&KeyName=labelbox-assets-key-1&Signature=YLQ3jR9Mt5pda3yykl3LlIy8JRA,"{""objects"":[{""featureId"":""ckifi3xfa05u80ycofbppcptl"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi3xfa05u80ycofbppcptl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402774000,1607402822000,7.299,Y58.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi3yl9001j3a68yen22ne7
ckifi48l3001k3a68ioirld2g,ckifh24r827mm0rc6b3ra8ye1,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F8260b2b9-db19-e89f-c544-e98e7d9efa4a-Y100.JPG?Expires=1608614264630&KeyName=labelbox-assets-key-1&Signature=2LUc9F3d7vKMlnoJCUi3QdqMcN0,"{""objects"":[{""featureId"":""ckifi47cx05v40ycocntzd52j"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi47cx05v40ycocntzd52j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402787000,1607402823000,17.619,Y100.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi48l3001k3a68ioirld2g
ckifi4jf4001l3a685s1ic2ww,ckifh24r927q60rc65dfueela,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F1431a851-c7c5-a6f0-6cf6-389e232c12a1-Y164.JPG?Expires=1608614264631&KeyName=labelbox-assets-key-1&Signature=DtwsKmX_C4H5z2Y4kF4_BWsXIIU,"{""objects"":[{""featureId"":""ckifi4hyr05x50yco3xn02k8y"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi4hyr05x50yco3xn02k8y?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402802000,1607402824000,4.754,Y164.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi4jf4001l3a685s1ic2ww
ckifi4x7m001m3a68yulcc4cp,ckifh24ra27tq0rc6dgli5z3l,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Ff9036755-66a2-03f8-3643-c71d0cfc81ae-Y254.jpg?Expires=1608614264631&KeyName=labelbox-assets-key-1&Signature=OXeKGpx6sYePqCtcxTl5qNe0CP0,"{""objects"":[{""featureId"":""ckifi4vt306b10y932pnw44sr"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi4vt306b10y932pnw44sr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402819000,1607402948000,12.145,Y254.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi4x7m001m3a68yulcc4cp
ckifi59e7001n3a68oo9s64zq,ckifh24r527fu0rc69busenwo,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F83e0c19f-f0ae-d1da-0fc6-17d30db19c84-Y26.jpg?Expires=1608614264632&KeyName=labelbox-assets-key-1&Signature=OF-tCZB_GNSaYLS5HA3CdN7OybY,"{""objects"":[{""featureId"":""ckifi578n06bx0y93g7fs5wjq"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifi578n06bx0y93g7fs5wjq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402835000,1607402949000,7.653,Y26.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifi59e7001n3a68oo9s64zq
